gaze_x_median_px,gaze_y_median_px,gaze_azimuth_median_deg,gaze_elevation_median_deg,total_number_of_gaze_coordinates,total_number_of_fixations,fixations_duration_ms_median,fixations_fixation_x_px_median,fixations_fixation_y_px_median,fixations_azimuth_deg_median,fixations_elevation_deg_median,total_number_of_saccades,saccades_duration_ms_median,saccades_amplitude_px_median,saccades_amplitude_deg_median,saccades_mean_velocity_px/s_median,saccades_peak_velocity_px/s_median,total_number_of_blinks,blinks_duration_median_ms,segment_name,total_duration_of_segment_ms,3d_eye_states_timestamp_ns_median,3d_eye_states_pupil_diameter_left_mm_median,3d_eye_states_pupil_diameter_right_mm_median,3d_eye_states_eyeball_center_left_x_mm_median,3d_eye_states_eyeball_center_left_y_mm_median,3d_eye_states_eyeball_center_left_z_mm_median,3d_eye_states_eyeball_center_right_x_mm_median,3d_eye_states_eyeball_center_right_y_mm_median,3d_eye_states_eyeball_center_right_z_mm_median,3d_eye_states_optical_axis_left_x_median,3d_eye_states_optical_axis_left_y_median,3d_eye_states_optical_axis_left_z_median,3d_eye_states_optical_axis_right_x_median,3d_eye_states_optical_axis_right_y_median,3d_eye_states_optical_axis_right_z_median,3d_eye_states_eyelid_angle_top_left_rad_median,3d_eye_states_eyelid_angle_bottom_left_rad_median,3d_eye_states_eyelid_aperture_left_mm_median,3d_eye_states_eyelid_angle_top_right_rad_median,3d_eye_states_eyelid_angle_bottom_right_rad_median,3d_eye_states_eyelid_aperture_right_mm_median,label,recording_id
839.333,672.503,1.6397061332485827,-3.895389873658358,35,1,150.0,838.144,671.836,1.5626913744087103,-3.852340315803704,1,35.0,45.38691329956055,2.93341064453125,1375.0833740234375,1751.47314453125,0,0.0,15_5_pressed,170.252,8985814931.0,4.6375,4.6705,-31.375,14.25,-42.8125,31.5469,16.5625,-41.4375,0.2019,0.1106,0.9739,-0.1744,0.1009,0.9802,0.2494,-0.7334,10.9568,0.3901,-0.7686,12.9257,0,christos_8-0ddae94b
728.143,440.115,-5.627192394440836,11.110671257323238,439,5,225.0,730.831,550.302,-5.454031012912227,3.9973562576143022,6,45.0,185.26753997802732,11.937171459197998,3410.5714721679688,5889.7314453125,1,175.0,16_a_pressed,2192.024,10171952931.0,4.5676,4.4684,-31.5312,14.375,-44.5625,31.3281,16.9062,-41.2188,0.0449,-0.1261,0.9865,-0.2829,-0.1368,0.9422,0.6641,-0.4905,12.6189,0.7715,-0.4785,13.9086,0,christos_8-0ddae94b
859.8720000000001,563.559,2.969371599610083,3.1458126561803192,118,2,272.5,766.6205,561.481,-3.063137647575806,3.276134275361247,2,60.0,296.35047912597656,19.13081932067871,5119.91259765625,9203.38818359375,0,0.0,17_P_pressed,585.506,11565714931.0,4.3472,4.3343,-31.125,14.3438,-43.375,31.75,16.5312,-42.2812,0.1945,0.0093,0.97925,-0.1657,0.0005,0.98615,0.4470499999999999,-0.6064,11.59665,0.57885,-0.6498999999999999,13.62715,0,christos_8-0ddae94b
736.2945,582.898,-5.026732994632344,1.8972010675398077,246,2,177.5,751.784,833.604,-4.103294574435346,-14.278894476141236,2,122.5,165.74224472045898,10.66521942615509,2791.100646972656,6935.5938720703125,1,210.0,18_$_pressed,1226.133,12476605431.0,4.495950000000001,4.33795,-31.5,14.2188,-44.5,31.3438,16.7188,-41.25,0.0551,0.0268,0.9977,-0.2967,0.0127,0.9457,0.3683,-0.6309,11.0519,0.4978,-0.6628499999999999,12.6948,0,christos_8-0ddae94b
788.591,805.222,-1.6821061269056117,-12.458951489324852,171,3,375.0,787.256,586.0,-1.776753797206847,1.6994515301526023,3,55.0,266.6501159667969,17.20339584350586,3674.29296875,6415.46728515625,0,0.0,19_n_pressed,850.883,13519992931.0,4.3214,4.281,-31.4375,14.125,-44.0625,31.4062,16.5625,-41.375,0.148,0.2041,0.9684,-0.2468,0.1907,0.9377,0.0663,-0.8506,10.3661,0.1685,-0.8848,11.2846,0,christos_8-0ddae94b
731.105,583.283,-5.360714705072775,1.869630551103588,101,2,220.0,717.454,581.2165,-6.24431038354251,2.004290508476944,1,20.0,19.58737564086914,1.2659783363342283,954.2183227539062,1038.3489990234375,0,0.0,20_F_pressed,500.363,14200616931.0,4.4207,4.2332,-31.5938,14.2188,-44.5938,31.2344,16.625,-40.9688,0.0463,0.0239,0.9985,-0.3116,0.0093,0.9502,0.3708,-0.6519,11.2833,0.4695,-0.6714,12.6799,0,christos_8-0ddae94b
818.6015,602.0155,0.2977234066666675,0.6602384980719972,182,2,260.0,814.2774999999999,710.9069999999999,-0.0070591378967699,-6.360334624731099,3,90.0,303.9653015136719,19.592140197753903,3656.33984375,7154.51318359375,1,235.0,21_-_pressed,905.884,14908876431.0,4.3637,4.3582,-31.25,14.3438,-43.9375,31.625,16.5625,-41.9062,0.1606,0.07465,0.9744,-0.21165,0.0653499999999999,0.97255,-0.03365,-0.6099000000000001,10.1229,0.11635,-0.6577,11.29605,0,christos_8-0ddae94b
799.7035000000001,595.4475,-0.9497436587413716,1.087658038441835,208,3,205.0,820.093,586.153,0.3937503382339321,1.6895648536525718,3,35.0,127.64603424072266,8.249641418457031,3704.875,4870.427734375,0,0.0,22_k_pressed,1036.011,15884757931.0,4.5199,4.4758,-31.4375,14.3125,-44.0,31.4375,16.625,-41.6875,0.15265,0.04685,0.98535,-0.22875,0.0347,0.97215,0.3417,-0.66525,11.051,0.41635,-0.7072499999999999,12.48255,0,christos_8-0ddae94b
699.3164999999999,620.8085000000001,-7.414115945962553,-0.5509995648838302,126,2,257.5,748.8544999999999,743.625,-4.235822599813864,-8.47699617951634,2,50.0,144.77142524719238,9.322041392326357,2805.7046508789062,5189.22314453125,0,0.0,23_c_pressed,625.506,16720516931.0,4.4941,4.28285,-31.625,14.1875,-44.7188,31.1719,16.7188,-40.8906,0.0453,0.0454,0.9982,-0.33835,0.0298,0.93555,0.36855,-0.6698999999999999,11.3184,0.45265,-0.6807,12.43845,0,christos_8-0ddae94b
928.558,628.819,7.403095074887073,-1.0654667702876814,85,2,257.5,828.056,614.2055,0.9038151906456502,-0.123330722801526,2,60.0,329.47174072265625,21.236552238464363,5705.58154296875,10001.359375,0,0.0,24_0_pressed,420.363,17248521931.0,4.4611,4.4721,-31.0,14.4062,-42.875,31.8906,16.5625,-42.625,0.2617,0.0483,0.9558,-0.1202,0.0415,0.9919,0.2986,-0.6538,10.3911,0.4431,-0.7056,12.6955,0,christos_8-0ddae94b
704.534,599.084,-7.087157587268415,0.8449137168925066,235,4,160.0,726.6695,714.733,-5.7194688885900105,-6.615711658788667,4,35.0,88.76370429992676,5.721574127674103,2255.0971069335938,3633.3019409179688,1,225.0,25_!_pressed,1171.137,18049279931.0,4.4978,4.2222,-31.7188,14.1875,-44.9062,31.1094,16.75,-40.9375,0.0161,0.0473,0.9951,-0.3259,0.0268,0.921,0.3425,-0.6729,10.3016,0.4043,-0.6851,11.5099,0,christos_8-0ddae94b
779.906,840.948,-2.259502115390577,-14.764330563449889,273,6,175.0,761.8095000000001,731.1915,-3.394625404317821,-7.6768424673287265,6,32.5,61.01102066040039,3.939197540283203,1911.0927734375,2417.6397705078125,0,0.0,26_v_pressed,1366.267,19325417931.0,4.3214,4.1744,-31.5,14.0625,-44.2812,31.3438,16.5312,-41.1562,0.1358,0.2724,0.9486,-0.2512,0.263,0.9293,-0.0779,-0.9263,9.8246,0.0712,-0.9312,11.397,0,christos_8-0ddae94b
806.0245,594.803,-0.5292632615751699,1.126674518442795,232,3,230.0,798.225,594.408,-1.0465336780757517,1.1525705361320209,3,110.0,271.84698486328125,17.55466079711914,3513.786376953125,7718.30078125,1,200.0,27_L_pressed,1156.14,20589054931.0,4.4023,4.3214,-31.25,14.25,-43.9375,31.625,16.5625,-41.8125,0.1617,0.04635,0.9797,-0.2241,0.0317,0.94325,0.238,-0.6577,10.3214,0.3153,-0.68875,11.6722,0,christos_8-0ddae94b
671.2270000000001,568.399,-9.234981941917694,2.822518265597515,104,1,200.0,828.589,573.919,0.9434604231243892,2.48081038146033,1,45.0,195.40577697753903,12.615267753601074,3737.95654296875,6878.0244140625,0,0.0,28_r_pressed,515.38,21429938931.0,4.27,4.1322,-31.5625,14.0,-44.875,31.2188,16.57815,-40.7188,-0.0078,0.0137,0.9994,-0.3457,-0.0024,0.9382,0.38985,-0.6267,11.1388,0.49645,-0.65945,12.8063,0,christos_8-0ddae94b
770.192,566.534,-2.83638033865914,2.9536980076109645,315,6,242.5,799.701,709.0705,-0.917121020967657,-6.251572706109704,5,30.0,50.01790618896485,3.2103700637817383,1650.148681640625,2114.694091796875,1,200.0,29_%_pressed,1571.51,22478323931.0,4.2994,4.2332,-31.4062,14.0625,-44.1562,31.4375,16.5625,-41.3125,0.0989,0.0259,0.9946,-0.2808,0.0093,0.9457,0.3484,-0.6274,10.552,0.4641,-0.667,12.1784,0,christos_8-0ddae94b
850.352,615.2494999999999,2.373283929130455,-0.192683297663519,148,3,185.0,854.198,615.37,2.598497524460543,-0.2004856341270177,3,50.0,271.61688232421875,17.48686408996582,4632.89453125,7800.39013671875,0,0.0,30_qm_pressed,735.63,23636960931.0,4.439,4.4923,-31.07815,14.3438,-43.6875,31.8125,16.5312,-42.4375,0.19245,0.0503,0.97965,-0.17095,0.04295,0.9843,0.31605,-0.6743,10.91325,0.4121,-0.7178,12.48835,0,christos_8-0ddae94b
761.0355,448.6595,-3.4644317299922176,10.566935688812247,272,3,200.0,756.822,440.251,-3.732194409361848,11.116866549881973,3,35.0,92.29015350341795,5.931437969207764,2650.141845703125,3634.80322265625,0,0.0,31_submit_pressed,1356.263,24687846431.0,4.37475,4.4023,-31.4375,14.25,-44.3125,31.4062,16.75,-41.5312,0.0946,-0.1072,0.98945,-0.2574,-0.1184,0.96005,0.5366,-0.5049,11.57605,0.7246,-0.50075,13.58715,0,christos_8-0ddae94b
779.8240000000001,617.7584999999999,-2.272950506285678,-0.3547740744430835,398,7,150.0,768.428,618.787,-3.0263067668447627,-0.4207724560737923,7,35.0,61.28189849853516,3.961160898208618,1753.4620361328125,2388.085693359375,0,0.0,01_E_pressed,1986.894,1796970777.0,2.5273000000000003,2.32885,-31.0,10.2812,-38.25,32.0625,11.375,-37.1875,-0.0587,0.09605,0.9817,-0.0043,0.0853,0.98355,0.1049499999999999,-0.5488,7.2105,0.18325,-0.5259,7.6498,0,dam_1-60601014
868.0795,621.3834999999999,3.49573395689227,-0.5893282066887691,82,2,235.0,829.2660000000001,625.5015,0.986603484551582,-0.8552780206927361,2,55.0,196.4274024963379,12.684985637664798,3453.902587890625,6550.6920166015625,0,0.0,02_y_pressed,405.375,2997978777.0,2.6660000000000004,2.5998,-31.25,10.0625,-38.3438,31.8594,11.1875,-37.25,0.0237,0.10965,0.9915,0.0809999999999999,0.10235,0.98895,0.10365,-0.5857,7.70395,0.11925,-0.5332,7.23675,0,dam_1-60601014
773.8915,389.838,-2.6469637947878573,14.360445889366051,26,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,03_e_pressed,125.127,3268233777.0,2.73215,2.6127,-30.9688,10.6562,-38.125,32.1094,11.5625,-37.4375,-0.05605,-0.1377499999999999,0.9891,0.0018999999999999,-0.1474,0.9891,0.5039,-0.3932,9.84725,0.4763,-0.3753499999999999,9.4,0,dam_1-60601014
787.0174999999999,589.498,-1.786779083278323,1.4721946854279582,270,4,107.5,804.2145,878.442,-0.655307795060813,-17.17525868900497,4,112.5,205.3956413269043,13.22364902496338,2662.949462890625,5147.472412109375,0,0.0,04_T_pressed,1346.262,4008988277.0,2.6568,2.4712,-31.0625,10.0625,-38.4844,32.0,11.375,-37.2812,-0.0419,0.08095,0.9867,-0.0023499999999999,0.0707,0.98595,0.091,-0.56545,7.2926,0.1823,-0.5176,7.66955,0,dam_1-60601014
764.143,594.917,-3.2246261646351537,1.1220208700190204,43,1,325.0,758.277,585.367,-3.604412446990596,1.7392461297746606,1,30.0,53.02702331542969,3.4285764694213867,1584.1478271484375,2231.6806640625,0,0.0,05_r_pressed,210.13,4792245277.0,2.6145,2.4676,-31.125,10.1562,-38.4375,31.9531,11.3125,-37.1875,-0.0833,0.0805,0.9937,-0.018,0.0688,0.997,0.1067,-0.5557,7.3376,0.179,-0.519,7.6687,0,dam_1-60601014
775.986,360.601,-2.4785013900708592,16.24159766890959,81,1,150.0,740.223,612.422,-4.770459612124024,-0.0097920560945562,1,100.0,281.26336669921875,18.137924194335938,3691.45751953125,6817.74755859375,0,0.0,06_a_pressed,400.369,5102498277.0,2.7781,2.5686,-30.9062,10.5625,-38.25,32.1875,11.5938,-37.5625,-0.0446,-0.1648,0.9852,0.0014,-0.1763,0.9843,0.5195,-0.3945,10.0452,0.4819,-0.3782,9.3406,0,dam_1-60601014
766.554,390.276,-3.157352363383336,14.332117492023404,104,1,480.0,773.452,353.94,-2.69602857883957,16.66973808770288,1,75.0,341.5310974121094,22.00943756103516,4677.78125,7220.412109375,0,0.0,07_c_pressed,515.505,5565377777.0,2.722,2.55025,-30.9375,10.4375,-38.1875,32.1562,11.5,-37.5156,-0.0625,-0.1377,0.9826,-0.0155,-0.1478999999999999,0.98515,0.49815,-0.4215,9.875,0.47,-0.3981,9.38215,0,dam_1-60601014
865.022,653.965,3.301969505635663,-2.694869590504952,95,3,185.0,779.912,664.733,-2.204696700381063,-3.390949250233745,3,35.0,64.87879180908203,4.194156646728516,1863.45849609375,2449.265869140625,0,0.0,08_k_pressed,475.505,6068382277.0,2.6054,2.4841,-31.1875,9.875,-38.375,31.9062,11.0,-37.2188,0.0237,0.1377,0.99,0.0803,0.1281,0.9885,0.0973,-0.6147,7.9239,0.1335,-0.5654,7.7382,0,dam_1-60601014
832.749,644.012,1.212457601934982,-2.052339299410445,41,1,160.0,871.28,640.939,3.703604006049759,-1.853040008044714,1,35.0,69.22621154785156,4.473758220672607,1959.89111328125,2609.018310546875,0,0.0,09_i_pressed,200.126,6408760277.0,2.6366,2.6237,-31.0938,9.9688,-38.3438,32.0,11.0,-37.1875,-0.0053,0.1339,0.9904,0.0587,0.1261,0.99,0.1017,-0.605,7.7323,0.1396,-0.5679,7.8305,0,dam_1-60601014
809.469,649.346,-0.2935294539868586,-2.398584972386698,27,1,200.0,806.545,648.928,-0.4826992860098211,-2.371488718571192,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10_n_pressed,130.126,6578887277.0,2.6733,2.5796,-31.125,10.0,-38.3125,31.9531,10.9062,-37.1875,-0.0267,0.1455,0.9888,0.0286,0.1368,0.9902,0.0974,-0.5928,7.633,0.1385,-0.561,7.6503,0,dam_1-60601014
766.1535,360.7955,-3.1710333246049114,16.226113470236527,82,1,160.0,769.523,375.5,-2.9435307486398354,15.281991126477328,2,50.0,160.57773399353027,10.366957664489746,2726.5498046875,5171.206237792969,0,0.0,11_g_pressed,405.379,6851642777.0,2.7707,2.6384,-30.9062,10.6875,-38.07815,32.1875,11.6875,-37.5,-0.0579999999999999,-0.1657,0.9848,-0.01485,-0.1763,0.98405,0.519,-0.3872,10.0454,0.5039,-0.3695,9.66205,0,dam_1-60601014
794.923,584.978,-1.3022536178359,1.762079899594874,235,4,242.5,784.0360000000001,727.015,-2.0140106046568405,-7.405771417957105,4,65.0,321.79300689697266,20.70636987686157,4555.52490234375,7820.850830078125,0,0.0,12_2_pressed,1171.136,7644897277.0,2.6164,2.4014,-30.9062,10.125,-38.3438,32.1875,11.25,-37.2812,-0.0492,0.0756,0.9756,-0.0167,0.0639,0.9756,0.1357,-0.541,7.1169,0.1841,-0.5078,7.5997,0,dam_1-60601014
884.5730000000001,589.323,4.561940415572906,1.4828931636828944,38,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,13_0_pressed,185.126,8328029277.0,2.5291,2.3977,-31.0938,10.25,-38.25,31.9688,11.34375,-37.2812,0.0482,0.0659,0.99675,0.09145,0.0571,0.994,0.214,-0.5358499999999999,8.262049999999999,0.2002499999999999,-0.50955,7.8154,0,dam_1-60601014
874.412,598.983,3.905244342096578,0.858688793131868,11,1,240.0,887.124,589.277,4.727079491752023,1.485345005170042,0,0.0,0.0,0.0,0.0,0.0,0,0.0,14_2_pressed,50.124,8450655277.0,2.541,2.4363,-31.125,10.0625,-38.25,31.9531,11.2188,-37.3125,0.0374,0.0785,0.9951,0.0887,0.0678,0.9939,0.1521,-0.5571,8.0753,0.1785,-0.5249,7.713,0,dam_1-60601014
735.4755,601.2445,-5.077923925597303,0.7117305725223508,92,3,110.0,730.163,606.232,-5.421476642144566,0.3905338693380308,3,40.0,93.32003784179688,6.031300067901611,2335.17724609375,3473.10546875,0,0.0,15_5_pressed,455.379,8708282277.0,2.74135,2.576,-30.9375,10.1562,-38.4844,32.1562,11.4062,-37.125,-0.1159,0.0761,0.98995,-0.04725,0.0659,0.9963,0.1375,-0.5522,7.588699999999999,0.1922,-0.521,7.86875,0,dam_1-60601014
770.994,340.332,-2.888784349034248,17.545196390918644,583,9,265.0,770.223,566.574,-2.956692998062352,2.942729083666346,9,35.0,56.22747421264648,3.6302061080932617,1545.3892822265625,2409.548583984375,0,0.0,16_a_pressed,2922.778,10402423277.0,2.5282,2.4253,-30.875,10.6562,-38.0938,32.1875,11.7188,-37.375,-0.0519,-0.1821,0.9787,-0.0187,-0.1926,0.9775,0.5073,-0.386,9.7061,0.4875,-0.3792,9.3386,0,dam_1-60601014
757.143,347.404,-3.789965924425554,17.08549138993467,295,4,177.5,766.329,425.775,-3.218878936878398,12.026817148125623,5,100.0,276.8507995605469,17.79254913330078,3757.3955078125,6789.86962890625,0,0.0,17_P_pressed,1471.389,12604444277.0,2.5429,2.497,-30.9062,10.8125,-38.125,32.1562,11.8438,-37.4375,-0.0498,-0.1869,0.9728,-0.0251,-0.1993,0.9718,0.5215,-0.3718,9.685,0.4529,-0.3577,9.139,0,dam_1-60601014
757.611,549.688,-3.766614602403853,4.04654837945678,719,10,247.5,761.0895,549.6005,-3.497802829957809,4.044443619080791,10,32.5,60.41225051879883,3.890609383583069,1473.351318359375,2145.3220825195312,0,0.0,18_$_pressed,3603.284,15146843277.0,2.6972,2.5576,-30.8125,10.5,-38.3125,32.25,11.5938,-37.3438,-0.0967,0.0132,0.9916,-0.0429,0.0024,0.9971,0.2428,-0.5,8.0792,0.2649,-0.4749,8.0559,0,dam_1-60601014
792.3,594.568,-1.450563697289604,1.143309279525616,323,8,177.5,787.9849999999999,587.262,-1.7401172945298191,1.616741813550656,7,45.0,94.26055145263672,6.092774391174316,2108.671630859375,2898.938720703125,0,0.0,19_n_pressed,1611.515,17759243277.0,2.6219,2.451,-31.0,10.0625,-38.5625,32.0625,11.2812,-37.375,-0.053,0.0707,0.9737,-0.0174,0.059,0.972,0.1099,-0.561,7.3382,0.1644,-0.5225,7.483,0,dam_1-60601014
773.844,725.8330000000001,-2.622329877343192,-7.340361784673568,166,2,362.5,773.2075,742.3900000000001,-2.6837358752523865,-8.389465005519035,2,50.0,172.2812099456787,11.112808227539062,2895.8387451171875,4680.912841796875,0,0.0,20_F_pressed,825.758,18982879277.0,2.75235,2.5934,-31.125,9.9688,-38.53125,31.9375,11.125,-37.25,-0.0657,0.21785,0.97365,-0.0225,0.2064,0.9779,0.0559,-0.6389,7.48865,0.05615,-0.60255,7.35935,0,dam_1-60601014
921.672,526.411,6.979101766884295,5.536743932977164,129,1,425.0,930.076,515.262,7.526277525229156,6.251669104782117,1,165.0,452.3466491699219,29.15365219116211,4400.2109375,11525.5712890625,0,0.0,21_-_pressed,645.635,19721011277.0,2.6935,2.5576,-31.125,10.3125,-38.3125,31.9688,11.2812,-37.4688,0.0863,0.0102,0.9947,0.1252,0.0034,0.9899,0.2393,-0.502,8.0488,0.2001,-0.4919,7.5212,0,dam_1-60601014
818.637,584.878,0.2995515985209399,1.7720378083071773,107,2,210.0,781.4065,589.454,-2.106001531089082,1.4751911077552988,2,70.0,123.7209014892578,7.993683099746705,2311.9547729492188,3491.6842651367188,0,0.0,22_k_pressed,535.505,20316642277.0,2.6844,2.5172,-31.0,10.125,-38.4688,32.0938,11.2812,-37.4375,-0.0083,0.0727,0.9963,0.0424,0.0629,0.9939,0.1617,-0.5562,7.9838,0.2058,-0.5239,7.9942,0,dam_1-60601014
782.2885,882.3634999999999,-2.116659550160088,-17.424134660178602,32,0,0.0,0.0,0.0,0.0,0.0,1,65.0,287.5960693359375,18.514116287231445,4482.06494140625,7656.841796875,0,0.0,23_c_pressed,160.127,20669398777.0,2.847,2.6421,-31.0,9.8125,-38.9375,32.0625,10.95315,-37.4844,-0.0728,0.3232,0.9428,-0.0322999999999999,0.3144,0.9484,-0.12185,-0.6962999999999999,6.38325,-0.1151,-0.67405,6.262449999999999,0,dam_1-60601014
812.06,857.982,-0.130092935477261,-15.86020082125345,191,4,202.5,792.0865,888.21,-1.4646582094336429,-17.799426667837736,4,25.0,30.587662696838382,1.9598462581634524,1235.963134765625,1521.7195434570312,0,0.0,24_0_pressed,950.882,21232525277.0,2.7817,2.5502,-31.0938,9.875,-38.625,31.9688,10.9688,-37.4062,-0.0023,0.3023,0.9526,0.0294,0.293,0.9561,-0.1226,-0.6831,6.7037,-0.0982,-0.6318,6.257,0,dam_1-60601014
676.1700000000001,528.7025000000001,-8.935062543710945,5.380163893170476,130,2,365.5,786.53,528.0160000000001,-1.7811408032513385,5.428631313473447,1,70.0,282.2046203613281,18.193866729736328,4112.962890625,6569.4208984375,0,0.0,25_!_pressed,645.631,22035660277.0,2.6531,2.5061,-30.5938,10.75,-38.3594,32.4688,11.7344,-37.3438,-0.18775,-0.0269,0.9813,-0.1337,-0.0395,0.9899,0.2326,-0.4648,7.656549999999999,0.32055,-0.4387,8.274999999999999,0,dam_1-60601014
826.833,878.175,0.8517982733158478,-17.156976223380155,257,4,187.5,813.0915,721.2125000000001,-0.0547656823014919,-7.03193588707324,4,45.0,182.9717082977295,11.805682301521305,2944.4080200195312,4395.762023925781,0,0.0,26_v_pressed,1281.148,23004167277.0,2.7119,2.5741,-31.25,9.5625,-38.5,31.8594,10.625,-37.25,-0.0041,0.3347,0.9423,0.0351,0.3246,0.9449,-0.1682,-0.7495,6.803,-0.1429,-0.6758,6.0535,0,dam_1-60601014
919.671,565.941,6.835778446980459,2.986774500038096,136,1,335.0,926.755,556.926,7.293489360964684,3.5681867075529725,2,165.0,253.5876693725586,16.356943607330322,2651.6385498046875,5533.580810546875,0,0.0,27_L_pressed,675.631,23987552777.0,2.6844,2.63935,-31.0625,10.1562,-38.3125,32.0312,11.1875,-37.5,0.0794,0.0566,0.99435,0.1173,0.0503,0.9906,0.2012999999999999,-0.552,8.215900000000001,0.1665499999999999,-0.5234,7.5068,0,dam_1-60601014
804.072,875.5905,-0.6648288121749463,-16.992369890904246,308,2,400.0,820.4235,888.431,0.4254316592616961,-17.816402801445975,2,80.0,205.7939205169678,13.260482609272003,2203.103759765625,5412.740417480469,0,0.0,28_r_pressed,1536.514,25098562277.0,2.8001,2.6274,-31.0625,9.875,-38.5625,32.0,10.92185,-37.25,-0.0315499999999999,0.29955,0.95345,0.00095,0.2896999999999999,0.95705,-0.1374,-0.7121500000000001,6.8606,-0.1217,-0.6455,6.1187000000000005,0,dam_1-60601014
806.5575,533.3945,-0.4826248959771728,5.101616191257253,316,5,325.0,792.5,534.327,-1.3949965054863689,5.041484818129572,5,30.0,39.47467422485352,2.5501937866210938,1329.8519287109375,1701.2288818359375,0,0.0,29_%_pressed,1576.377,26660014777.0,2.8607,2.7413,-30.9062,10.375,-38.3125,32.2188,11.4375,-37.4375,-0.0454,0.0044,0.9963,0.0015,-0.0054,0.999,0.2384,-0.5142,8.149750000000001,0.291,-0.478,8.39255,0,dam_1-60601014
836.8715,880.4994999999999,1.5247866318947998,-17.306559254966267,290,4,245.0,874.9414999999999,758.864,3.953041735423773,-9.456928934143578,3,30.0,56.18473815917969,3.622480630874634,1904.13916015625,2466.68408203125,0,0.0,30_qm_pressed,1451.389,28181466277.0,2.8378,2.68345,-31.2188,9.54685,-38.5625,31.8594,10.6562,-37.4375,0.0178,0.3412,0.93975,0.05545,0.331,0.9426,-0.1779,-0.7622,6.7425,-0.15375,-0.68235,6.01495,0,dam_1-60601014
748.875,315.3245,-4.368622411882256,19.112314550064685,2498,28,245.0,755.3,337.1125,-3.952948508017855,17.714465658771715,28,40.0,92.51871490478516,5.842385053634644,2245.2507934570312,3280.1544189453125,2,215.0,31_submit_pressed,12521.612,35172907277.0,2.4584,2.3683,-30.9375,10.75,-38.125,32.1562,11.75,-37.5,-0.0652,-0.2127,0.9693,-0.0308,-0.2232,0.969,0.5347,-0.3596,9.72415,0.5146,-0.3662,9.5622,0,dam_1-60601014
733.322,605.5055,-5.416219229274812,0.4362604912161302,344,5,190.0,685.665,617.157,-8.598092361105063,-0.3144934833788925,5,40.0,86.63872528076172,5.597663879394531,2140.200439453125,3343.931884765625,0,0.0,01_E_pressed,1721.64,1686643115.0,2.4611,2.2976,-30.8125,10.5,-38.4062,32.2188,11.5625,-37.4375,-0.1064,0.06245,0.9729,-0.0622,0.0517,0.97165,0.1252,-0.50415,7.1839,0.19775,-0.4911999999999999,7.7227,0,dam_2-5cb90a59
820.585,613.3275,0.4254467897329428,-0.0684788471779662,64,1,225.0,748.401,603.812,-4.241931017935242,0.5466271379023372,1,40.0,98.38304901123048,6.359993934631348,2568.441162109375,3487.06640625,0,0.0,02_y_pressed,315.253,2707535115.0,2.6513,2.41335,-31.125,9.95315,-38.5625,31.9688,10.9844,-37.4062,-0.0238,0.1096,0.99235,0.048,0.09945,0.99375,0.081,-0.5769,7.25675,0.09605,-0.53885,6.9757,0,dam_2-5cb90a59
746.047,352.247,-4.51722226669215,16.77820208165854,129,3,235.0,778.035,379.255,-2.3789835944424547,15.042733125344869,3,65.0,259.7306213378906,16.776023864746094,4290.0537109375,7172.94140625,0,0.0,03_e_pressed,640.631,3190532115.0,2.6623,2.5429,-30.9062,10.75,-38.2812,32.1562,11.75,-37.5625,-0.0684,-0.1811,0.982,-0.0233,-0.1917,0.9813,0.5454,-0.3674,10.0073,0.5054,-0.3623,9.5078,0,dam_2-5cb90a59
746.777,512.946,-4.493552360522183,6.417399940507376,119,2,135.0,731.7194999999999,476.547,-5.38600532007402,8.75085036952104,2,102.5,274.92115783691406,17.72030925750732,3718.543090820313,7329.4580078125,0,0.0,04_T_pressed,590.497,3811037115.0,2.5962,2.4179,-30.875,10.5938,-38.4062,32.1875,11.6875,-37.5312,-0.0764,-0.0083,0.9874,-0.0317,-0.019,0.9937,0.3101,-0.4773,8.7607,0.3665,-0.4587,9.2954,0,dam_2-5cb90a59
754.065,621.025,-3.875923908010996,-0.5659732059594473,37,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,05_r_pressed,180.251,4201416115.0,2.6054,2.3573,-30.9375,10.1875,-38.4375,32.1562,11.3125,-37.375,-0.0926,0.0853,0.9919,-0.0335,0.0756,0.9967,0.1704,-0.5322,7.7702,0.2156,-0.5122,8.0012,0,dam_2-5cb90a59
747.521,350.591,-4.428008771859017,16.872703029790692,108,2,327.5,752.4555,475.068,-4.047866787326528,8.845399243509911,2,72.5,292.78111267089844,18.85358238220215,4117.046875,6608.4912109375,0,0.0,06_a_pressed,535.505,4564294115.0,2.6605,2.4804,-30.875,10.75,-38.3125,32.2188,11.8125,-37.5156,-0.0739,-0.1936,0.9787,-0.0284999999999999,-0.20415,0.9786,0.5512999999999999,-0.3633,9.9995,0.5078,-0.3611,9.4529,0,dam_2-5cb90a59
